"collection_schema","uid","name","desc","date","colors","emoji"
"collection","12","Nederlands","","1749381055","0",
"packs_schema","uid","name","desc","date","colors","collection","emoji"
"packs","70","top 0010","","1749381077","0","12",
"packs","71","top 0025","","1749381077","0","12",
"packs","72","top 0050","","1749381077","0","12",
"packs","73","top 0100","","1749381077","0","12",
"packs","74","top 0250","","1749381077","0","12",
"packs","75","top 0500","","1749381077","0","12",
"packs","76","top 1000","","1749381077","0","12",
"packs","77","top 2500","","1749381077","0","12",
"packs","78","top 5000","","1749381077","0","12",
"cards","8213","hen",".","74","0","1749381835","**hen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/hen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=hen)","0"
"cards","8214","hier",".","74","0","1749381835","**hier** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/hier/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=hier)","0"
"cards","8215","hoe",".","74","0","1749381835","**hoe** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/hoe/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=hoe)","0"
"cards","8216","houden",".","74","0","1749381835","**houden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/houden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=houden)","0"
"cards","8217","huis",".","74","0","1749381835","**huis** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/huis/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=huis)","0"
"cards","8218","iedereen",".","74","0","1749381835","**iedereen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/iedereen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=iedereen)","0"
"cards","8219","immers",".","74","0","1749381835","**immers** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/immers/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=immers)","0"
"cards","8220","keer",".","74","0","1749381835","**keer** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/keer/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=keer)","0"
"cards","8221","kind",".","74","0","1749381835","**kind** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/kind/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=kind)","0"
"cards","8222","klein",".","74","0","1749381835","**klein** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/klein/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=klein)","0"
"cards","8223","koers",".","74","0","1749381835","**koers** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/koers/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=koers)","0"
"cards","8224","krijgen",".","74","0","1749381835","**krijgen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/krijgen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=krijgen)","0"
"cards","8225","laat",".","74","0","1749381835","**laat** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/laat/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=laat)","0"
"cards","8226","land",".","74","0","1749381835","**land** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/land/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=land)","0"
"cards","8227","landen",".","74","0","1749381835","**landen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/landen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=landen)","0"
"cards","8228","lang",".","74","0","1749381835","**lang** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/lang/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=lang)","0"
"cards","8229","laten",".","74","0","1749381835","**laten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/laten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=laten)","0"
"cards","8230","later",".","74","0","1749381835","**later** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/later/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=later)","0"
"cards","8231","leven",".","74","0","1749381835","**leven** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/leven/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=leven)","0"
"cards","8232","liggen",".","74","0","1749381835","**liggen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/liggen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=liggen)","0"
"cards","8233","lijken",".","74","0","1749381835","**lijken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/lijken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=lijken)","0"
"cards","8234","maand",".","74","0","1749381835","**maand** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/maand/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=maand)","0"
"cards","8235","man",".","74","0","1749381835","**man** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/man/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=man)","0"
"cards","8236","manier",".","74","0","1749381835","**manier** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/manier/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=manier)","0"
"cards","8237","markt",".","74","0","1749381835","**markt** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/markt/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=markt)","0"
"cards","8238","mee",".","74","0","1749381835","**mee** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/mee/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=mee)","0"
"cards","8239","meest",".","74","0","1749381835","**meest** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/meest/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=meest)","0"
"cards","8240","mij",".","74","0","1749381835","**mij** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/mij/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=mij)","0"
"cards","8241","miljard",".","74","0","1749381835","**miljard** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/miljard/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=miljard)","0"
"cards","8242","minister",".","74","0","1749381835","**minister** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/minister/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=minister)","0"
"cards","8243","mogelijk",".","74","0","1749381835","**mogelijk** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/mogelijk/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=mogelijk)","0"
"cards","8244","mogen",".","74","0","1749381835","**mogen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/mogen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=mogen)","0"
"cards","8245","naam",".","74","0","1749381835","**naam** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/naam/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=naam)","0"
"cards","8246","natuurlijk",".","74","0","1749381835","**natuurlijk** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/natuurlijk/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=natuurlijk)","0"
"cards","8247","nemen",".","74","0","1749381835","**nemen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/nemen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=nemen)","0"
"cards","8248","net",".","74","0","1749381835","**net** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/net/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=net)","0"
"cards","8249","niets",".","74","0","1749381835","**niets** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/niets/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=niets)","0"
"cards","8250","nodig",".","74","0","1749381835","**nodig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/nodig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=nodig)","0"
"cards","8251","nooit",".","74","0","1749381835","**nooit** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/nooit/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=nooit)","0"
"cards","8252","omzet",".","74","0","1749381835","**omzet** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/omzet/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=omzet)","0"
"cards","8253","omzetten",".","74","0","1749381835","**omzetten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/omzetten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=omzetten)","0"
"cards","8254","onderzoek",".","74","0","1749381835","**onderzoek** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/onderzoek/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=onderzoek)","0"
"cards","8255","opnieuw",".","74","0","1749381835","**opnieuw** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opnieuw/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opnieuw)","0"
"cards","8256","oud",".","74","0","1749381835","**oud** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/oud/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=oud)","0"
"cards","8257","pas",".","74","0","1749381835","**pas** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pas/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pas)","0"
"cards","8258","plaats",".","74","0","1749381835","**plaats** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plaats/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plaats)","0"
"cards","8259","politiek",".","74","0","1749381835","**politiek** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/politiek/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=politiek)","0"
"cards","8260","prijs",".","74","0","1749381835","**prijs** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prijs/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prijs)","0"
"cards","8261","probleem",".","74","0","1749381835","**probleem** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/probleem/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=probleem)","0"
"cards","8262","procent",".","74","0","1749381835","**procent** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/procent/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=procent)","0"
"cards","8263","regering",".","74","0","1749381835","**regering** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/regering/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=regering)","0"
"cards","8264","rond",".","74","0","1749381835","**rond** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/rond/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=rond)","0"
"cards","8265","samen",".","74","0","1749381835","**samen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/samen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=samen)","0"
"cards","8266","sinds",".","74","0","1749381835","**sinds** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/sinds/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=sinds)","0"
"cards","8267","slechts",".","74","0","1749381835","**slechts** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/slechts/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=slechts)","0"
"cards","8268","snel",".","74","0","1749381835","**snel** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/snel/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=snel)","0"
"cards","8269","sociaal",".","74","0","1749381835","**sociaal** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/sociaal/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=sociaal)","0"
"cards","8270","soort",".","74","0","1749381835","**soort** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/soort/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=soort)","0"
"cards","8271","stad",".","74","0","1749381835","**stad** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/stad/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=stad)","0"
"cards","8272","steeds",".","74","0","1749381835","**steeds** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/steeds/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=steeds)","0"
"cards","8273","ten",".","74","0","1749381835","**ten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/ten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=ten)","0"
"cards","8274","ter",".","74","0","1749381835","**ter** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/ter/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=ter)","0"
"cards","8275","terug",".","74","0","1749381835","**terug** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/terug/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=terug)","0"
"cards","8276","terwijl",".","74","0","1749381835","**terwijl** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/terwijl/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=terwijl)","0"
"cards","8277","tien",".","74","0","1749381835","**tien** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/tien/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=tien)","0"
"cards","8278","tijdens",".","74","0","1749381835","**tijdens** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/tijdens/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=tijdens)","0"
"cards","8279","toen",".","74","0","1749381835","**toen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/toen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=toen)","0"
"cards","8280","uur",".","74","0","1749381835","**uur** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uur/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uur)","0"
"cards","8281","uw",".","74","0","1749381835","**uw** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uw/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uw)","0"
"cards","8282","vaak",".","74","0","1749381835","**vaak** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vaak/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vaak)","0"
"cards","8283","vandaag",".","74","0","1749381835","**vandaag** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vandaag/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vandaag)","0"
"cards","8284","verder",".","74","0","1749381835","**verder** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verder/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verder)","0"
"cards","8285","verschillend",".","74","0","1749381835","**verschillend** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verschillend/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verschillend)","0"
"cards","8286","via",".","74","0","1749381835","**via** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/via/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=via)","0"
"cards","8287","vier",".","74","0","1749381835","**vier** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vier/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vier)","0"
"cards","8288","vijf",".","74","0","1749381835","**vijf** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vijf/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vijf)","0"
"cards","8289","vinden",".","74","0","1749381835","**vinden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vinden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vinden)","0"
"cards","8290","volgens",".","74","0","1749381835","**volgens** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/volgens/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=volgens)","0"
"cards","8291","vorig",".","74","0","1749381835","**vorig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vorig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vorig)","0"
"cards","8292","vraag",".","74","0","1749381835","**vraag** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vraag/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vraag)","0"
"cards","8293","vrij",".","74","0","1749381835","**vrij** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vrij/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vrij)","0"
"cards","8294","vrouw",".","74","0","1749381835","**vrouw** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vrouw/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vrouw)","0"
"cards","8295","waarin",".","74","0","1749381835","**waarin** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/waarin/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=waarin)","0"
"cards","8296","want",".","74","0","1749381835","**want** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/want/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=want)","0"
"cards","8297","week",".","74","0","1749381835","**week** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/week/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=week)","0"
"cards","8298","weg",".","74","0","1749381835","**weg** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/weg/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=weg)","0"
"cards","8299","weinig",".","74","0","1749381835","**weinig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/weinig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=weinig)","0"
"cards","8300","wereld",".","74","0","1749381835","**wereld** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/wereld/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=wereld)","0"
"cards","8301","werk",".","74","0","1749381835","**werk** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/werk/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=werk)","0"
"cards","8302","werken",".","74","0","1749381835","**werken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/werken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=werken)","0"
"cards","8303","weten",".","74","0","1749381835","**weten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/weten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=weten)","0"
